name,product_code,brand,category,subcategory,family,reviews,rating,url_image,internet_price,normal_price,seller,url_product,price_diff_%,relation_batch,clarity_flag_batch,suggested_description_batch
Piscina Inflable Play Pool,14730956,BESTWAY,Jardín y terraza,"Piscinas, spa e inflables",Piscinas Inflables,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/14730956_1/w=800,h=800,fit=pad",114.9,189.9,falabella,https://www.falabella.com.pe/falabella-pe/product/14730956/Piscina-Inflable-Play-Pool/14730956,39.49447077409162,True,no,Descripción adecuada
Flotador Pop Llama 1.93 x 1.51m,17343892,BESTWAY,Deportes y aire libre,Náuticos,Natación,4,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/17343892_1/w=800,h=800,fit=pad",79.9,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/17343892/Flotador-Pop-Llama-1.93-x-1.51m/17343892,46.6977985323549,True,no,Descripción adecuada
Flotador Alpaca 113x109cm,18562752,BESTWAY,Deportes y aire libre,Náuticos,Natación,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/18562752_1/w=800,h=800,fit=pad",31.9,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/18562752/Flotador-Alpaca-113x109cm/18562752,20.05012531328321,True,no,Descripción adecuada
Piscina Fast Set De 1.52M Cele,19263120,BESTWAY,Jardín y terraza,"Piscinas, spa e inflables",Piscinas Inflables,2,4.5,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19263120_1/w=800,h=800,fit=pad",111.9,139.9,falabella,https://www.falabella.com.pe/falabella-pe/product/19263120/Piscina-Fast-Set-De-1.52M-Cele/19263120,20.014295925661184,True,no,Descripción adecuada
Flotador Batido Mágico 1.85m,18959038,BESTWAY,Deportes y aire libre,Náuticos,Natación,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/18959038_1/w=800,h=800,fit=pad",55.9,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/18959038/Flotador-Batido-Magico-1.85m/18959038,20.028612303290423,True,no,Descripción adecuada
Piscina Interactiva 3D Aventur Bestway,19472868,BESTWAY,Jardín y terraza,"Piscinas, spa e inflables",Piscinas Inflables,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19472868_1/w=800,h=800,fit=pad",218.9,299.9,falabella,https://www.falabella.com.pe/falabella-pe/product/19472868/Piscina-Interactiva-3D-Aventur-Bestway/19472868,27.009003001000327,True,no,Descripción adecuada
Sandalias Para Mujer Havaianas Sl Sq Logo Met,20734968,HAVAIANAS,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20734968_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20734966/Sandalias-Para-Mujer-Havaianas-Sl-Sq-Logo-Met/20734968,20.000000000000004,True,no,Descripción adecuada
Bikini Mujer Doo Australia,883174333,DOO AUSTRALIA,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883174333_1/w=800,h=800,fit=pad",89.9,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883174329/Bikini-Mujer-Doo-Australia/883174333,30.792917628945343,True,no,Descripción adecuada
Cartucho de Filtro 2574 Litros Bestway,19472849,BESTWAY,Niños y Juguetería,Juguetería,Juegos de exterior,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19472849_1/w=800,h=800,fit=pad",12.7,15.9,falabella,https://www.falabella.com.pe/falabella-pe/product/19472849/Cartucho-de-Filtro-2574-Litros-Bestway/19472849,20.12578616352202,False,no,Descripción adecuada
Flotador Para Montar Elefante Bestway,19263114,BESTWAY,Deportes y aire libre,Náuticos,Natación,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19263114_1/w=800,h=800,fit=pad",63.9,79.9,falabella,https://www.falabella.com.pe/falabella-pe/product/19263114/Flotador-Para-Montar-Elefante-Bestway/19263114,20.0250312891114,True,no,Descripción adecuada
Flotador Arte Pop 183x71cm ,18562766,BESTWAY,Deportes y aire libre,Náuticos,Natación,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/18562766_1/w=800,h=800,fit=pad",35.9,44.9,falabella,https://www.falabella.com.pe/falabella-pe/product/18562766/Flotador-Arte-Pop-183x71cm-/18562766,20.0445434298441,True,no,Descripción adecuada
Traje Neopreno de Natación para Bebe Turquesa,19162756,BBLUV,Deportes y aire libre,Náuticos,Natación,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19162756_1/w=800,h=800,fit=pad",132.9,132.9,falabella,https://www.falabella.com.pe/falabella-pe/product/19162756/Traje-Neopreno-de-Natacion-para-Bebe-Turquesa/19162756,0.0,True,no,Descripción adecuada
Piscina Estructural Bestway 300x201x66 Cm,882520510,BESTWAY,Jardín y terraza,"Piscinas, spa e inflables",Piscinas Estructurales,234,4.6154,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882520510_2/w=800,h=800,fit=pad",279.95,559.9,falabella,https://www.falabella.com.pe/falabella-pe/product/882520510/Piscina-Estructural-Bestway-300x201x66-Cm/882520510,50.0,True,no,Descripción adecuada
Piscina Pro Oval 6.10x3.66m,882131765,BESTWAY,Jardín y terraza,"Piscinas, spa e inflables",Piscinas Estructurales,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882131765_2/w=800,h=800,fit=pad",2499.0,5199.0,falabella,https://www.falabella.com.pe/falabella-pe/product/882131765/Piscina-Pro-Oval-6.10x3.66m/882131765,51.933064050779,True,no,Descripción adecuada
Jarra Acrílico Lisboa,882514852,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,1,4.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882514852_1/w=800,h=800,fit=pad",29.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/882514852/Jarra-Acrilico-Lisboa/882514852,50.100166944908175,True,no,Descripción adecuada
Piscina Pro C/vista 5.49x2.74m,882131753,BESTWAY,Jardín y terraza,"Piscinas, spa e inflables",Piscinas Estructurales,4,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882131753_3/w=800,h=800,fit=pad",2299.0,4799.0,falabella,https://www.falabella.com.pe/falabella-pe/product/882131753/Piscina-Pro-C-vista-5.49x2.74m/882131753,52.09418628881017,True,no,Descripción adecuada
Piscina Power Steel 732x366x132cm,883236094,BESTWAY,Jardín y terraza,"Piscinas, spa e inflables",Piscinas Estructurales,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883236094_01/w=800,h=800,fit=pad",3239.5,6479.0,falabella,https://www.falabella.com.pe/falabella-pe/product/883236094/Piscina-Power-Steel-732x366x132cm/883236094,50.0,True,no,Descripción adecuada
Hielera Kennedy Basic Mica,883157773,MICA,Decohogar,Menaje,Menaje Comedor,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157773_1/w=800,h=800,fit=pad",49.89,99.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157773/Hielera-Kennedy-Basic-Mica/883157773,50.06006006006006,True,no,Descripción adecuada
Uriage Bariésun Fluido Mat SPF50+ 50ml - Bloqueador solar facial para pieles mixtas a grasas,19108647,URIAGE,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,4,4.25,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19108647_1/w=800,h=800,fit=pad",82.4,109.9,falabella,https://www.falabella.com.pe/falabella-pe/product/19108647/Uriage-Bariesun-Fluido-Mat-SPF50+-50ml-Bloqueador-solar-facial-para-pieles-mixtas-a-grasas/19108647,25.022747952684256,True,no,Descripción adecuada
Traje De Baño 2 Piezas Niña Carters,20196907,CARTER'S,Niños y Juguetería,Moda Infantil,Ropa de niñas,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20196907_1/w=800,h=800,fit=pad",49.95,99.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20196904/Traje-De-Bano-2-Piezas-Nina-Carters/20196907,50.0,True,no,Descripción adecuada
Bikini Mujer University Club,883163863,UNIVERSITY CLUB,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/FalabellaPEAndCO/NoImage/w=800,h=800,fit=pad",79.9,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883163859/Bikini-Mujer-University-Club/883163863,38.49114703618168,True,no,Descripción adecuada
Sandalias Mujer Doo Australia Flipmu Rosado,883241999,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Zapatos Mujer,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883241999_1/w=800,h=800,fit=pad",19.9,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883241995/Sandalias-Mujer-Doo-Australia-Flipmu-Rosado/883241999,66.7779632721202,True,no,Descripción adecuada
Gorro Basement Casual Y Moderno Para Mujer,883242697,BASEMENT,Moda y accesorios,Mujer,Accesorios,1,4.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883242697_1/w=800,h=800,fit=pad",34.89,49.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883242696/Gorro-Basement-Casual-Y-Moderno-Para-Mujer/883242697,30.08016032064128,True,no,Descripción adecuada
Sandalias Doo Australia Negro Hombre,883236460,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Zapatos Hombre,3,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883236460_1/w=800,h=800,fit=pad",19.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883236455/Sandalias-Doo-Australia-Negro-Hombre/883236460,66.79465776293823,True,no,Descripción adecuada
Sandalias Doo Australia Gris Niño Con Diseño De Videojuegos,883237045,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Calzado Infantil,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883237045_1/w=800,h=800,fit=pad",11.9,29.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883237044/Sandalias-Doo-Australia-Gris-Nino-Con-Diseno-De-Videojuegos/883237045,60.20066889632108,True,no,Descripción adecuada
Top De Bikini Mujer Sybilla,883173945,SYBILLA,Moda y accesorios,Mujer,Moda Mujer,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883173945_1/w=800,h=800,fit=pad",14.9,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883173942/Top-De-Bikini-Mujer-Sybilla/883173945,62.656641604010034,True,no,Descripción adecuada
Sombrero Basement Multicolor Para Mujer,883211861,BASEMENT,Moda y accesorios,Mujer,Accesorios,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883211861_1/w=800,h=800,fit=pad",39.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883211860/Sombrero-Basement-Multicolor-Para-Mujer/883211861,33.40567612687813,True,no,Descripción adecuada
Pareo Basement,20659572,BASEMENT,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20659572_1/w=800,h=800,fit=pad",34.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20659569/Pareo-Basement/20659572,41.75292153589315,True,no,Descripción adecuada
Top De Bikini Mujer Sybilla,883173561,SYBILLA,Moda y accesorios,Mujer,Moda Mujer,1,3.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883173561_1/w=800,h=800,fit=pad",14.9,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883173551/Top-De-Bikini-Mujer-Sybilla/883173561,62.656641604010034,True,no,Descripción adecuada
Photoderm Max Creme Spf50 T40Ml,19416015,BIODERMA,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,1,4.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19416015_1/w=800,h=800,fit=pad",116.9,116.9,falabella,https://www.falabella.com.pe/falabella-pe/product/19416015/Photoderm-Max-Creme-Spf50-T40Ml/19416015,0.0,True,si,Protector Solar Facial Photoderm Max Creme SPF50 40ml
Pareo Basement,20659591,BASEMENT,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20659591_1/w=800,h=800,fit=pad",34.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20659589/Pareo-Basement/20659591,41.75292153589315,True,no,Descripción adecuada
Traje De Baño Niña Yamp,883233527,YAMP,Niños y Juguetería,Moda Infantil,Ropa de niñas,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883233527_1/w=800,h=800,fit=pad",29.89,49.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883233525/Traje-De-Bano-Nina-Yamp/883233527,40.1002004008016,True,no,Descripción adecuada
Sombrero de playa Mujer Sybilla,883212088,SYBILLA,Moda y accesorios,Mujer,Accesorios,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883212088_1/w=800,h=800,fit=pad",39.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883212087/Sombrero-de-playa-Mujer-Sybilla/883212088,33.40567612687813,True,no,Descripción adecuada
Polo Niña Manga Corta Doo Australia,883224226,DOO AUSTRALIA,Moda y accesorios,Mujer,Moda Mujer,3,3.6667,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883224226_1/w=800,h=800,fit=pad",24.89,49.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883224218/Polo-Nina-Manga-Corta-Doo-Australia/883224226,50.12024048096192,False,no,Descripción adecuada
Calzón De Bikini Mujer Basement,883174000,BASEMENT,Moda y accesorios,Mujer,Moda Mujer,9,4.7778,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883174000_1/w=800,h=800,fit=pad",29.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883173996/Calzon-De-Bikini-Mujer-Basement/883174000,50.100166944908175,True,no,Descripción adecuada
Plato Fondo Hamptons Melamine 28cm Blanco Basement Home,883157761,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157761_1/w=800,h=800,fit=pad",21.89,44.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157761/Plato-Fondo-Hamptons-Melamine-28cm-Blanco-Basement-Home/883157761,51.24721603563474,True,no,Descripción adecuada
Salida De Baño Mujer Sybilla,883173550,SYBILLA,Moda y accesorios,Mujer,Moda Mujer,3,4.3333,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883173550_1/w=800,h=800,fit=pad",39.89,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883173544/Salida-De-Bano-Mujer-Sybilla/883173550,42.93276108726753,True,no,Descripción adecuada
Traje De Baño Niño Yamp,883231751,YAMP,Niños y Juguetería,Moda Infantil,Ropa de niños,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883231751_1/w=800,h=800,fit=pad",19.89,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883231749/Traje-De-Bano-Nino-Yamp/883231751,50.15037593984962,True,no,Descripción adecuada
Traje De Baño Bebé Niño Yamp,883234927,YAMP,Mundo Bebé,Ropa de bebé,Ropa de bebé niño,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883234927_1/w=800,h=800,fit=pad",39.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883234922/Traje-De-Bano-Bebe-Nino-Yamp/883234927,33.40567612687813,True,no,Descripción adecuada
Pisc Pro Max Pow Ste 4.27m X 1.07m,882948635,BESTWAY,Jardín y terraza,"Piscinas, spa e inflables",Piscinas Estructurales,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882948635_1/w=800,h=800,fit=pad",999.9,1999.9,falabella,https://www.falabella.com.pe/falabella-pe/product/882948635/Pisc-Pro-Max-Pow-Ste-4.27m-X-1.07m/882948635,50.00250012500626,True,si,Piscina Pro Max Pow Steel Frame 4.27m X 1.07m
Sandalias Mujer Reef  Morado,20697616,REEF,Calzado y zapatillas,Zapatos,Zapatos Mujer,1,1.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20697616_2/w=800,h=800,fit=pad",95.2,119.0,falabella,https://www.falabella.com.pe/falabella-pe/product/20697613/Sandalias-Mujer-Reef-Morado/20697616,20.0,True,no,Descripción adecuada
Sandalias Hombre Havaianas  Beige,20697922,HAVAIANAS,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20697922_1/w=800,h=800,fit=pad",39.92,49.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20697920/Sandalias-Hombre-Havaianas-Beige/20697922,20.0,True,no,Descripción adecuada
Calzón De Bikini Mujer Sybilla,883173810,SYBILLA,Moda y accesorios,Mujer,Moda Mujer,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883173810_1/w=800,h=800,fit=pad",14.9,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883173770/Calzon-De-Bikini-Mujer-Sybilla/883173810,62.656641604010034,True,no,Descripción adecuada
Bikini Mujer University Club,883163299,UNIVERSITY CLUB,Moda y accesorios,Mujer,Moda Mujer,3,4.6667,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883163299_1/w=800,h=800,fit=pad",79.9,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883163296/Bikini-Mujer-University-Club/883163299,38.49114703618168,True,no,Descripción adecuada
Plato Limon Basement Home,882865828,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,3,3.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882865828_1/w=800,h=800,fit=pad",29.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/882865828/Plato-Limon-Basement-Home/882865828,50.100166944908175,True,no,Descripción adecuada
Plato Pez Hamptons Melamine 24cm Basement Home,883157808,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157808_1/w=800,h=800,fit=pad",9.9,19.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157808/Plato-Pez-Hamptons-Melamine-24cm-Basement-Home/883157808,50.25125628140703,True,no,Descripción adecuada
Lentes De Sol Doo Australia Negros Clásicos,883215193,DOO AUSTRALIA,Moda y accesorios,Mujer,Accesorios,5,4.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883215193_1/w=800,h=800,fit=pad",44.89,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883215190/Lentes-De-Sol-Doo-Australia-Negros-Clasicos/883215193,35.779685264663804,True,no,Descripción adecuada
Fuente Redonda Lucia Melamine 34cm Mica,883157825,MICA,Decohogar,Menaje,Menaje Comedor,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157825_1/w=800,h=800,fit=pad",21.89,44.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157825/Fuente-Redonda-Lucia-Melamine-34cm-Mica/883157825,51.24721603563474,True,no,Descripción adecuada
Hawaianas Mujer Sybilla Adedy2 ,883219932,SYBILLA,Calzado y zapatillas,Zapatos,Zapatos Mujer,13,4.3846,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883219932_1/w=800,h=800,fit=pad",19.89,49.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883219924/Hawaianas-Mujer-Sybilla-Adedy2-/883219932,60.14028056112224,True,si,Sandalias Hawaianas Sybilla Adedy2 para Mujer
Bikini Mujer Sybilla,883173488,SYBILLA,Moda y accesorios,Mujer,Moda Mujer,2,3.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883173488_1/w=800,h=800,fit=pad",69.9,99.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883173486/Bikini-Mujer-Sybilla/883173488,30.03003003003003,True,no,Descripción adecuada
Sandalias Mujer Beslide Sybilla Negro,882873445,SYBILLA,Calzado y zapatillas,Zapatos,Zapatos Mujer,53,4.6792,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882873445_1/w=800,h=800,fit=pad",39.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/882873439/Sandalias-Mujer-Beslide-Sybilla-Negro/882873445,33.40567612687813,True,no,Descripción adecuada
Traje De Baño Bebé Niña Yamp,883235184,YAMP,Mundo Bebé,Ropa de bebé,Ropa de bebé niña,2,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883235184_1/w=800,h=800,fit=pad",29.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883235180/Traje-De-Bano-Bebe-Nina-Yamp/883235184,50.100166944908175,True,no,Descripción adecuada
Traje de Baño 2 Piezas Niña Yamp,883224565,YAMP,Niños y Juguetería,Moda Infantil,Ropa de niñas,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883224565_1/w=800,h=800,fit=pad",19.89,29.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883224557/Traje-de-Bano-2-Piezas-Nina-Yamp/883224565,33.47826086956521,True,no,Descripción adecuada
Top De Bikini Mujer Basement,883174041,BASEMENT,Moda y accesorios,Mujer,Moda Mujer,12,4.9167,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883174041_1/w=800,h=800,fit=pad",29.89,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883174039/Top-De-Bikini-Mujer-Basement/883174041,57.238912732474965,True,no,Descripción adecuada
Top De Bikini Mujer Sybilla,883173371,SYBILLA,Moda y accesorios,Mujer,Moda Mujer,3,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883173371_1/w=800,h=800,fit=pad",14.9,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883173331/Top-De-Bikini-Mujer-Sybilla/883173371,62.656641604010034,True,no,Descripción adecuada
Ropa de Baño Niño Coniglio,883226171,CONIGLIO,Niños y Juguetería,Moda Infantil,Ropa de niños,2,3.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883226171_1/w=800,h=800,fit=pad",29.89,49.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883226149/Ropa-de-Bano-Nino-Coniglio/883226171,40.1002004008016,True,no,Descripción adecuada
Fuente Zanahoria Basement Home,881555431,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,3,4.6667,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/881555431_1/w=800,h=800,fit=pad",16.89,34.9,falabella,https://www.falabella.com.pe/falabella-pe/product/881555431/Fuente-Zanahoria-Basement-Home/881555431,51.60458452722063,True,si,Fuente Decorativa Zanahoria Basement Home
Fuente Aperitivo Estrella de Mar Melamine 34cm Basement Home,883157795,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157795_1/w=800,h=800,fit=pad",21.89,44.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157795/Fuente-Aperitivo-Estrella-de-Mar-Melamine-34cm-Basement-Home/883157795,51.24721603563474,True,no,Descripción adecuada
Plato Ensalada Melamine Blanco 22.5cm Basement Home,883157751,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157751_1/w=800,h=800,fit=pad",16.89,34.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157751/Plato-Ensalada-Melamine-Blanco-22.5cm-Basement-Home/883157751,51.60458452722063,True,no,Descripción adecuada
Plato Fondo Lucia Melamine 28cm Amarillo Mica,883157635,MICA,Decohogar,Menaje,Menaje Comedor,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157635_1/w=800,h=800,fit=pad",9.9,19.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157635/Plato-Fondo-Lucia-Melamine-28cm-Amarillo-Mica/883157635,50.25125628140703,True,no,Descripción adecuada
Top De Bikini Mujer Sybilla,883173769,SYBILLA,Moda y accesorios,Mujer,Moda Mujer,3,3.6667,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883173769_1/w=800,h=800,fit=pad",14.9,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883173734/Top-De-Bikini-Mujer-Sybilla/883173769,62.656641604010034,True,no,Descripción adecuada
Bandeja Limones 48cm Basement Home,882865871,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,2,4.5,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882865871_1/w=800,h=800,fit=pad",34.89,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/882865871/Bandeja-Limones-48cm-Basement-Home/882865871,50.08583690987125,True,si,Bandeja Decorativa Limones 48cm Basement Home
Fuente Pez 41cm Melamine Basement Home,883157685,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157685_1/w=800,h=800,fit=pad",19.89,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157685/Fuente-Pez-41cm-Melamine-Basement-Home/883157685,50.15037593984962,True,no,Descripción adecuada
Protector Solar Super Defense City Block SPF50 40ml,19435629,CLINIQUE,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19435629_1/w=800,h=800,fit=pad",140.0,140.0,falabella,https://www.falabella.com.pe/falabella-pe/product/19435629/Protector-Solar-Super-Defense-City-Block-SPF50-40ml/19435629,0.0,True,no,Descripción adecuada
Salida De Baño Stefano Cocci,883212056,STEFANO COCCI,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883212056_1/w=800,h=800,fit=pad",59.89,99.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883212053/Salida-De-Bano-Stefano-Cocci/883212056,40.05005005005005,True,no,Descripción adecuada
